,CountryName,RegionName,Jurisdiction,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,cases,R_mean,R_var,Q0.025,Q0.5,Q0.975
2020-03-10,Afghanistan,,1,0.0,-1.0,0.0,-1.0,2.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,1.6757455335882643,0.038753237525585335,1.3208583912559368,1.6686340067336256,2.0680838123642533
2020-03-11,Afghanistan,,1,0.0,-1.0,0.0,-1.0,2.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,1.6347837400893372,0.033435920341044104,1.296781976993196,1.6280314635447242,2.0057423945882507
2020-03-12,Afghanistan,,1,0.0,-1.0,0.0,-1.0,2.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,1.5873049074972831,0.028963611281591972,1.2767434680368783,1.581666001614721,1.9290397609187169
2020-03-13,Afghanistan,,1,0.0,-1.0,0.0,-1.0,2.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,1.5619731151951728,0.025384225767418417,1.2683112110692019,1.556312569934796,1.891081084006743
2020-03-14,Afghanistan,,1,3.0,1.0,0.0,-1.0,2.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,1.5783303049792414,0.022422015768866817,1.288879710466386,1.5733006734346868,1.886164679047464
2020-03-15,Afghanistan,,1,3.0,1.0,0.0,-1.0,2.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,1.6013338477452181,0.020360779440894688,1.3358115490544125,1.59684090383863,1.8927960130427222
2020-03-16,Afghanistan,,1,3.0,1.0,0.0,-1.0,2.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,1.6498313448162794,0.018816989998149167,1.3941128158079918,1.6460720531673552,1.9254856585823656
2020-03-17,Afghanistan,,1,3.0,1.0,0.0,-1.0,2.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,1.7028327221677246,0.01735594385406153,1.4576879978922646,1.699521382466377,1.9679207399155012
2020-03-18,Afghanistan,,1,3.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,1.7520197794968302,0.015679251780251518,1.515098161951934,1.7490415767073582,2.0055153812747175
2020-03-19,Afghanistan,,1,3.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,1.7841640526817701,0.014036898150662766,1.5607499311615731,1.7815619751865492,2.0237774042866428
2020-03-20,Afghanistan,,1,3.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,1.8033591059092235,0.012261064728575546,1.5928186148368115,1.8010980801333158,2.0271646177630216
2020-03-21,Afghanistan,,1,3.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,1.8156016933503898,0.010662967738697186,1.6199547535147745,1.8136551175316904,2.0229096156198807
2020-03-22,Afghanistan,,1,3.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0,1.8329653619654893,0.009185669347168822,1.64957987027509,1.8313318942292938,2.025785384461848
2020-03-23,Afghanistan,,1,3.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,40.0,1.8483092178221747,0.007948982832162825,1.6779451123674511,1.8468805223247724,2.0271650913906685
2020-03-24,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,42.0,1.8551036802231373,0.00682817831809957,1.6981397555870235,1.8538794491166262,2.0198132966168627
2020-03-25,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,0.0,-1.0,0.0,-1.0,2.0,0.0,1.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,1.0,74.0,1.8466939850661581,0.005795432944131922,1.7004584702109744,1.8456317736886243,2.000044182334572
2020-03-26,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,0.0,-1.0,0.0,-1.0,2.0,0.0,1.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,80.0,1.8214653425646088,0.004873006041597124,1.6876325714450617,1.8205985421917708,1.959274911555747
2020-03-27,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,0.0,-1.0,0.0,-1.0,2.0,0.0,1.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,2.0,91.0,1.7785170794713783,0.004062425673205828,1.6566857912001476,1.7777756362062762,1.9044584837344762
2020-03-28,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,0.0,-1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,2.0,106.0,1.7261236370508226,0.003375966933539121,1.6138568532812092,1.725470804686686,1.8421569391708057
2020-03-29,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,0.0,-1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,4.0,114.0,1.673695298544581,0.00281124052970602,1.571186926525109,1.6731384202008428,1.7790286037172782
2020-03-30,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,0.0,-1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,4.0,114.0,1.6226483095527007,0.002369138740842377,1.5286033381526214,1.622164607535054,1.719124177090828
2020-03-31,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,0.0,-1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,4.0,166.0,1.5762119345051415,0.002012514994209418,1.4898484289802087,1.5757897990791,1.6648751654237541
2020-04-01,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,0.0,-1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,4.0,192.0,1.5339999513963658,0.001728158825464939,1.4537115179196494,1.5336255534615373,1.6164679332716791
2020-04-02,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,0.0,-1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,4.0,235.0,1.4972531821852055,0.0015009550361005173,1.4220967653946928,1.496922593082203,1.5740756291056415
2020-04-03,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,0.0,-1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,5.0,269.0,1.4637752853543822,0.001311818354436643,1.3933603079118155,1.4634742308945838,1.5355746488344972
2020-04-04,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,0.0,-1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,5.0,270.0,1.4359186111044993,0.0011593912240919504,1.3697568716933564,1.4356527189882313,1.5031136515428156
2020-04-05,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,7.0,299.0,1.4094064794489722,0.0010337196810122134,1.3468884060037165,1.4091604111725664,1.4730729183531135
2020-04-06,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,7.0,337.0,1.3878061063104496,0.0009292746634983415,1.3288087962977924,1.3875837721500237,1.4483148757415896
2020-04-07,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,11.0,367.0,1.3703304901787394,0.0008398970856145231,1.3140974540088721,1.3701277634232494,1.4278034056969156
2020-04-08,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,14.0,423.0,1.3555224084454136,0.0007633701461724179,1.3017897746795324,1.3553323411587659,1.410339914547591
2020-04-09,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,15.0,444.0,1.3414968159242568,0.0006975908536330433,1.2903323792548491,1.3413247749972972,1.3934981484838138
2020-04-10,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,15.0,521.0,1.3257066273061249,0.0006377780481400886,1.2764964936990435,1.3255439662053266,1.3757617297375857
2020-04-11,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,15.0,521.0,1.3115494512575132,0.0005861594110979163,1.264481362980103,1.3113999888524295,1.359399786842823
2020-04-12,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,18.0,555.0,1.2967677753553128,0.0005392824783372929,1.2516272175267686,1.2966284551874496,1.342710254256568
2020-04-13,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,607.0,19.0,607.0,1.283719951120203,0.0004983988172424932,1.240365226120734,1.2835907323181968,1.3278807092613076
2020-04-14,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,22.0,665.0,1.2722673144047238,0.0004624053281224631,1.230240300540291,1.2721461945964112,1.3147516958376402
2020-04-15,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,25.0,770.0,1.265521615348968,0.0004322391721185828,1.2251231701506313,1.2654086522665886,1.306604437033327
2020-04-16,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,794.0,29.0,794.0,1.2631593560083458,0.0004051644835407116,1.223962300492151,1.2630521534669146,1.3030431111954686
2020-04-17,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0,30.0,845.0,1.264343094336354,0.00038196552126966443,1.2262349566754909,1.2642419146198438,1.3030262262480816
2020-04-18,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,30.0,908.0,1.2681517569468173,0.00036126431408779476,1.2312333607848076,1.2680573220097446,1.3055186448421787
2020-04-19,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,933.0,30.0,933.0,1.2724206480781044,0.00034194412180481917,1.236483221947622,1.272331062262412,1.30886100976802
2020-04-20,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,996.0,33.0,996.0,1.2797055049894404,0.0003237933122591435,1.2447299273193089,1.2796204576766177,1.3153108406853073
2020-04-21,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,36.0,1026.0,1.2898199203273144,0.00030721263875221026,1.2557709384422688,1.2897408923283142,1.3243180107785042
2020-04-22,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1092.0,36.0,1092.0,1.30215431342404,0.00029140125287602497,1.2690799323746478,1.3020804881718515,1.3356482363994404
2020-04-23,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1176.0,40.0,1176.0,1.3126398673049557,0.00027598742831705587,1.2803692860766895,1.3125703364015053,1.345292976368959
2020-04-24,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1226.0,40.0,1226.0,1.3223661080620626,0.0002601200486871131,1.2908730049418562,1.3223002490382276,1.3542334818837864
2020-04-25,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.0,43.0,1330.0,1.3297478084625225,0.00024408567037260428,1.2992670723232091,1.3296863467884572,1.3606121055325748
2020-04-26,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1463.0,49.0,1463.0,1.334445007985576,0.00022812644932951787,1.3051040157432352,1.3343884113568092,1.3642486631712034
2020-04-27,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1531.0,50.0,1531.0,1.3386306280256424,0.00021282576714457755,1.310173521140809,1.3385775760339929,1.3673959438558427
2020-04-28,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1703.0,60.0,1703.0,1.343487836713241,0.0001983774171876725,1.3160436355125706,1.343438864965247,1.3711626520611777
2020-04-29,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1827.0,60.0,1827.0,1.3471143949716022,0.00018482230679449656,1.3205801969955357,1.3470685971434602,1.3739088578976149
2020-04-30,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,-1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1827.0,60.0,1827.0,1.3511951814894108,0.00017192548830472306,1.3256134855175319,1.3511529173454635,1.3769689497029454
2020-05-01,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,-1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2171.0,64.0,2171.0,1.3547593211921969,0.0001598727590381502,1.330139899091245,1.3547201469592922,1.3796013669882914
2020-05-02,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,-1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2469.0,72.0,2469.0,1.3558576003371154,0.00014837841846533834,1.3322016316539935,1.3558214747400605,1.3797188676056171
2020-05-03,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,-1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2469.0,72.0,2469.0,1.3545219541246276,0.0001372202068088389,1.3317159776856582,1.3544883551424898,1.3775188706323154
2020-05-04,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,-1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2469.0,72.0,2469.0,1.3513944746407622,0.00012670697031196996,1.3294114893707372,1.3513631935303834,1.3735263049206625
2020-05-05,Afghanistan,,1,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,-1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2469.0,72.0,2469.0,1.3463302508783772,0.0001168535605817412,1.3252543018299876,1.34630139850612,1.3675701654488153
